primary_tag,month_id,n_questions,time_index,high_tag,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,first_answer_1d_denom,accepted_30d_rate,accepted_30d_denom,response_cert_gap,post_chatgpt,high_post,chatgpt_z
filesystems,2020-08,16,8,0,4.035989177049471,4.078847663726721,0.53125,0.1875,16.0,0.0,16.0,0.1875,0,0,-1.0265186621478888
filesystems,2020-09,14,9,0,4.035989177049471,3.7609484285577293,0.5357142857142857,0.07142857142857142,14.0,0.07142857142857142,14.0,0.0,0,0,-1.0265186621478888
filesystems,2020-10,14,10,0,4.035989177049471,4.1111864228009605,0.5357142857142857,0.2857142857142857,14.0,0.07142857142857142,14.0,0.21428571428571427,0,0,-1.0265186621478888
filesystems,2020-11,16,11,0,4.035989177049471,4.045388397221917,0.53125,0.0625,16.0,0.0625,16.0,0.0,0,0,-1.0265186621478888
filesystems,2020-12,12,12,0,4.035989177049471,4.037408044472441,0.5416666666666667,0.16666666666666666,12.0,0.25,12.0,-0.08333333333333334,0,0,-1.0265186621478888
filesystems,2021-01,12,13,0,4.035989177049471,4.112050679643912,0.5416666666666667,0.08333333333333333,12.0,0.16666666666666666,12.0,-0.08333333333333333,0,0,-1.0265186621478888
filesystems,2021-02,14,14,0,4.035989177049471,4.060841572009684,0.5357142857142857,0.07142857142857142,14.0,0.07142857142857142,14.0,0.0,0,0,-1.0265186621478888
filesystems,2021-03,15,15,0,4.035989177049471,4.111107874586433,0.5333333333333332,0.13333333333333333,15.0,0.06666666666666667,15.0,0.06666666666666667,0,0,-1.0265186621478888
filesystems,2021-04,16,16,0,4.035989177049471,4.076086728308216,0.53125,0.3125,16.0,0.0625,16.0,0.25,0,0,-1.0265186621478888
filesystems,2021-05,8,17,0,4.035989177049471,4.031835766001546,0.5625,0.125,8.0,0.375,8.0,-0.25,0,0,-1.0265186621478888
filesystems,2021-06,5,18,0,4.035989177049471,4.101499832004986,0.6000000000000001,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
filesystems,2021-07,15,19,0,4.035989177049471,3.791468663670343,0.5333333333333333,0.13333333333333333,15.0,0.13333333333333333,15.0,0.0,0,0,-1.0265186621478888
filesystems,2021-08,14,20,0,4.035989177049471,4.106261106016531,0.5357142857142857,0.07142857142857142,14.0,0.14285714285714285,14.0,-0.07142857142857142,0,0,-1.0265186621478888
filesystems,2021-09,6,21,0,4.035989177049471,3.580122094201109,0.5833333333333334,0.16666666666666666,6.0,0.0,6.0,0.16666666666666666,0,0,-1.0265186621478888
filesystems,2021-10,10,22,0,4.035989177049471,4.087640469235087,0.55,0.2,10.0,0.1,10.0,0.1,0,0,-1.0265186621478888
filesystems,2021-11,7,23,0,4.035989177049471,3.8437869368590776,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,0,0,-1.0265186621478888
filesystems,2021-12,9,24,0,4.035989177049471,3.8580074931046857,0.5555555555555556,0.1111111111111111,9.0,0.0,9.0,0.1111111111111111,0,0,-1.0265186621478888
filesystems,2022-01,8,25,0,4.035989177049471,4.026213417437338,0.5625,0.25,8.0,0.0,8.0,0.25,0,0,-1.0265186621478888
filesystems,2022-02,8,26,0,4.035989177049471,4.03767581279989,0.5625,0.25,8.0,0.125,8.0,0.125,0,0,-1.0265186621478888
filesystems,2022-03,12,27,0,4.035989177049471,4.093901005918472,0.5416666666666667,0.16666666666666666,12.0,0.08333333333333333,12.0,0.08333333333333333,0,0,-1.0265186621478888
filesystems,2022-04,15,28,0,4.035989177049471,4.1337495301509515,0.5333333333333332,0.2,15.0,0.2,15.0,0.0,0,0,-1.0265186621478888
filesystems,2022-05,7,29,0,4.035989177049471,4.128940213505582,0.5714285714285713,0.14285714285714285,7.0,0.0,7.0,0.14285714285714285,0,0,-1.0265186621478888
filesystems,2022-06,8,30,0,4.035989177049471,3.995764733697813,0.5625,0.25,8.0,0.125,8.0,0.125,0,0,-1.0265186621478888
filesystems,2022-07,12,31,0,4.035989177049471,4.002260382033099,0.5416666666666666,0.3333333333333333,12.0,0.0,12.0,0.3333333333333333,0,0,-1.0265186621478888
filesystems,2022-08,11,32,0,4.035989177049471,3.981190859062451,0.5454545454545454,0.09090909090909091,11.0,0.09090909090909091,11.0,0.0,0,0,-1.0265186621478888
filesystems,2022-09,7,33,0,4.035989177049471,3.9896112368181798,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,0,0,-1.0265186621478888
filesystems,2022-10,9,34,0,4.035989177049471,4.029451547335847,0.5555555555555556,0.0,9.0,0.2222222222222222,9.0,-0.2222222222222222,0,0,-1.0265186621478888
filesystems,2022-11,5,35,0,4.035989177049471,4.057238873313799,0.6000000000000001,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
filesystems,2022-12,10,36,0,4.035989177049471,4.06303462162573,0.55,0.0,10.0,0.0,10.0,0.0,1,0,0.9169805168197676
filesystems,2023-01,11,37,0,4.035989177049471,3.9755781282979665,0.5454545454545454,0.2727272727272727,11.0,0.2727272727272727,11.0,0.0,1,0,1.0695356832578977
filesystems,2023-02,6,38,0,4.035989177049471,3.9346098466027537,0.5833333333333334,0.16666666666666666,6.0,0.0,6.0,0.16666666666666666,1,0,1.0907751740780631
filesystems,2023-03,5,39,0,4.035989177049471,3.690086181856151,0.6000000000000001,0.0,5.0,0.0,5.0,0.0,1,0,1.1046366938343386
filesystems,2023-04,6,40,0,4.035989177049471,4.072022277398434,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,1,0,1.1241669951686228
filesystems,2023-05,7,41,0,4.035989177049471,4.227986736493247,0.5714285714285713,0.2857142857142857,7.0,0.2857142857142857,7.0,0.0,1,0,1.1129732943112054
filesystems,2023-06,14,42,0,4.035989177049471,4.081793340558239,0.5357142857142857,0.14285714285714285,14.0,0.5,14.0,-0.35714285714285715,1,0,1.0867814541979803
filesystems,2023-07,13,43,0,4.035989177049471,4.006476367018586,0.5384615384615383,0.07692307692307693,13.0,0.0,13.0,0.07692307692307693,1,0,0.9898725818734395
filesystems,2023-08,10,44,0,4.035989177049471,3.992150088567629,0.55,0.1,10.0,0.3,10.0,-0.19999999999999998,1,0,0.9253188388760717
filesystems,2023-09,8,45,0,4.035989177049471,4.059368008711653,0.5625,0.25,8.0,0.125,8.0,0.125,1,0,0.9335644841020355
filesystems,2023-10,4,46,0,4.035989177049471,4.042563744955098,0.625,0.0,4.0,0.5,4.0,-0.5,1,0,0.9365620085004364
filesystems,2023-11,9,47,0,4.035989177049471,3.786045714037836,0.5555555555555556,0.0,9.0,0.2222222222222222,9.0,-0.2222222222222222,1,0,0.9443248097036234
filesystems,2023-12,5,48,0,4.035989177049471,3.89501533063642,0.6000000000000001,0.0,5.0,0.0,5.0,0.0,1,0,0.931478609386297
filesystems,2024-01,11,49,0,4.035989177049471,3.878153476556312,0.5454545454545454,0.18181818181818182,11.0,0.2727272727272727,11.0,-0.09090909090909088,1,0,0.9552453601877259
filesystems,2024-02,5,50,0,4.035989177049471,3.9090606703169803,0.6,0.2,5.0,0.2,5.0,0.0,1,0,0.9512597482887946
filesystems,2024-03,9,51,0,4.035989177049471,4.040457537558917,0.5555555555555556,0.3333333333333333,9.0,0.2222222222222222,9.0,0.1111111111111111,1,0,0.9241037505892032
filesystems,2024-04,8,52,0,4.035989177049471,3.904371823024105,0.5625,0.0,8.0,0.125,8.0,-0.125,1,0,0.893771288491975
filesystems,2024-05,5,53,0,4.035989177049471,3.1789919190897638,0.6,0.2,5.0,0.2,5.0,0.0,1,0,0.9001548162587621
filesystems,2024-06,2,54,0,4.035989177049471,2.7770844597702657,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.9105996096502342
filesystems,2024-07,8,55,0,4.035989177049471,3.8281309779672386,0.5625,0.0,8.0,0.25,8.0,-0.25,1,0,0.8185696544784788
filesystems,2024-08,4,56,0,4.035989177049471,3.902795438164171,0.625,0.0,4.0,0.5,4.0,-0.5,1,0,0.7943736899120964
filesystems,2024-09,3,57,0,4.035989177049471,3.770604462324634,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.8537876941417065
filesystems,2024-10,2,58,0,4.035989177049471,3.949398944619606,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.9025263082320198
filesystems,2024-11,7,59,0,4.035989177049471,4.026127417772247,0.5714285714285713,0.42857142857142855,7.0,0.14285714285714285,7.0,0.2857142857142857,1,0,0.9175319513804596
filesystems,2024-12,3,60,0,4.035989177049471,3.958620322155421,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.9087605063697853
filesystems,2025-01,5,61,0,4.035989177049471,4.057830563114722,0.6,0.2,5.0,0.2,5.0,0.0,1,0,0.9618948738827183
filesystems,2025-02,3,62,0,4.035989177049471,4.1552580327531485,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.9649936190048208
filesystems,2025-03,3,63,0,4.035989177049471,3.650614913638948,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.9784754355606526
filesystems,2025-04,4,64,0,4.035989177049471,3.892062027929448,0.625,0.25,4.0,0.0,4.0,0.25,1,0,1.0402353442258345
filesystems,2025-05,2,65,0,4.035989177049471,3.9689260768791543,0.75,0.0,2.0,0.5,2.0,-0.5,1,0,0.9513853406830685
filesystems,2025-06,1,66,0,4.035989177049471,4.279807996340417,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1.058190044052818
filesystems,2025-07,5,67,0,4.035989177049471,4.017595217432664,0.6,0.0,5.0,0.0,5.0,0.0,1,0,0.9884341600286033
filesystems,2025-08,1,68,0,4.035989177049471,3.8045791253347243,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0250208709494477
filesystems,2025-09,2,69,0,4.035989177049471,4.199364682675593,0.75,0.0,2.0,0.0,2.0,0.0,1,0,1.0338027031579542
filesystems,2025-10,2,70,0,4.035989177049471,4.021416642039089,0.75,0.0,2.0,0.5,2.0,-0.5,1,0,1.0313242330467107
filesystems,2025-11,6,71,0,4.035989177049471,3.7877091560422076,0.5833333333333334,0.16666666666666666,6.0,0.16666666666666666,6.0,0.0,1,0,1.0094705048817594
filesystems,2025-12,3,72,0,4.035989177049471,3.633737866477301,0.6666666666666666,0.3333333333333333,3.0,,0.0,,1,0,0.9872705236107
microsoft-excel,2020-01,128,1,1,4.363446808842909,4.361074782770457,0.50390625,0.1953125,128.0,0.1328125,128.0,0.0625,0,0,-1.0265186621478888
microsoft-excel,2020-02,139,2,1,4.363446808842909,4.362528416675503,0.5035971223021583,0.16546762589928057,139.0,0.16546762589928057,139.0,0.0,0,0,-1.0265186621478888
microsoft-excel,2020-03,122,3,1,4.363446808842909,4.39191730600923,0.5040983606557375,0.22131147540983606,122.0,0.14754098360655737,122.0,0.07377049180327869,0,0,-1.0265186621478888
microsoft-excel,2020-04,122,4,1,4.363446808842909,4.392879434195517,0.5040983606557375,0.21311475409836064,122.0,0.11475409836065574,122.0,0.0983606557377049,0,0,-1.0265186621478888
microsoft-excel,2020-05,137,5,1,4.363446808842909,4.381529194165442,0.5036496350364964,0.2846715328467153,137.0,0.24817518248175183,137.0,0.03649635036496349,0,0,-1.0265186621478888
microsoft-excel,2020-06,127,6,1,4.363446808842909,4.346861687970869,0.5039370078740157,0.3228346456692913,127.0,0.2992125984251969,127.0,0.023622047244094446,0,0,-1.0265186621478888
microsoft-excel,2020-07,126,7,1,4.363446808842909,4.374570015922678,0.5039682539682541,0.31746031746031744,126.0,0.23015873015873015,126.0,0.0873015873015873,0,0,-1.0265186621478888
microsoft-excel,2020-08,109,8,1,4.363446808842909,4.357570935812206,0.5045871559633027,0.1559633027522936,109.0,0.1559633027522936,109.0,0.0,0,0,-1.0265186621478888
microsoft-excel,2020-09,98,9,1,4.363446808842909,4.379547324516101,0.5051020408163264,0.3163265306122449,98.0,0.20408163265306123,98.0,0.11224489795918369,0,0,-1.0265186621478888
microsoft-excel,2020-10,99,10,1,4.363446808842909,4.382303889802007,0.5050505050505051,0.30303030303030304,99.0,0.18181818181818182,99.0,0.12121212121212122,0,0,-1.0265186621478888
microsoft-excel,2020-11,115,11,1,4.363446808842909,4.3586772365239215,0.5043478260869564,0.2956521739130435,115.0,0.1565217391304348,115.0,0.1391304347826087,0,0,-1.0265186621478888
microsoft-excel,2020-12,102,12,1,4.363446808842909,4.382419893382683,0.5049019607843137,0.3137254901960784,102.0,0.19607843137254902,102.0,0.11764705882352941,0,0,-1.0265186621478888
microsoft-excel,2021-01,100,13,1,4.363446808842909,4.312394702251363,0.505,0.23,100.0,0.24,100.0,-0.009999999999999981,0,0,-1.0265186621478888
microsoft-excel,2021-02,106,14,1,4.363446808842909,4.3797630944143435,0.5047169811320754,0.2830188679245283,106.0,0.18867924528301888,106.0,0.09433962264150941,0,0,-1.0265186621478888
microsoft-excel,2021-03,90,15,1,4.363446808842909,4.349038864226208,0.5055555555555555,0.1111111111111111,90.0,0.2222222222222222,90.0,-0.1111111111111111,0,0,-1.0265186621478888
microsoft-excel,2021-04,110,16,1,4.363446808842909,4.347906442339163,0.5045454545454546,0.20909090909090908,110.0,0.20909090909090908,110.0,0.0,0,0,-1.0265186621478888
microsoft-excel,2021-05,109,17,1,4.363446808842909,4.297580772910681,0.5045871559633026,0.1926605504587156,109.0,0.27522935779816515,109.0,-0.08256880733944955,0,0,-1.0265186621478888
microsoft-excel,2021-06,98,18,1,4.363446808842909,4.361512685145823,0.5051020408163264,0.23469387755102042,98.0,0.19387755102040816,98.0,0.04081632653061226,0,0,-1.0265186621478888
microsoft-excel,2021-07,96,19,1,4.363446808842909,4.339608837506003,0.5052083333333334,0.2604166666666667,96.0,0.2708333333333333,96.0,-0.01041666666666663,0,0,-1.0265186621478888
microsoft-excel,2021-08,78,20,1,4.363446808842909,4.414370458205664,0.5064102564102565,0.24358974358974358,78.0,0.2564102564102564,78.0,-0.012820512820512803,0,0,-1.0265186621478888
microsoft-excel,2021-09,92,21,1,4.363446808842909,4.336209280952083,0.5054347826086956,0.25,92.0,0.15217391304347827,92.0,0.09782608695652173,0,0,-1.0265186621478888
microsoft-excel,2021-10,72,22,1,4.363446808842909,4.416769853799012,0.5069444444444445,0.25,72.0,0.20833333333333334,72.0,0.04166666666666666,0,0,-1.0265186621478888
microsoft-excel,2021-11,84,23,1,4.363446808842909,4.324358437355883,0.5059523809523809,0.27380952380952384,84.0,0.30952380952380953,84.0,-0.0357142857142857,0,0,-1.0265186621478888
microsoft-excel,2021-12,56,24,1,4.363446808842909,4.393583538987909,0.5089285714285713,0.21428571428571427,56.0,0.26785714285714285,56.0,-0.053571428571428575,0,0,-1.0265186621478888
microsoft-excel,2022-01,72,25,1,4.363446808842909,4.37316101171082,0.5069444444444445,0.2916666666666667,72.0,0.3055555555555556,72.0,-0.013888888888888895,0,0,-1.0265186621478888
microsoft-excel,2022-02,85,26,1,4.363446808842909,4.372048324974846,0.5058823529411764,0.27058823529411763,85.0,0.2235294117647059,85.0,0.047058823529411736,0,0,-1.0265186621478888
microsoft-excel,2022-03,129,27,1,4.363446808842909,4.356370423492059,0.5038759689922481,0.3488372093023256,129.0,0.24031007751937986,129.0,0.10852713178294573,0,0,-1.0265186621478888
microsoft-excel,2022-04,78,28,1,4.363446808842909,4.322171422603203,0.5064102564102563,0.1794871794871795,78.0,0.2948717948717949,78.0,-0.11538461538461539,0,0,-1.0265186621478888
microsoft-excel,2022-05,67,29,1,4.363446808842909,4.351457489160787,0.5074626865671642,0.31343283582089554,67.0,0.208955223880597,67.0,0.10447761194029853,0,0,-1.0265186621478888
microsoft-excel,2022-06,93,30,1,4.363446808842909,4.331257226560691,0.5053763440860216,0.16129032258064516,93.0,0.12903225806451613,93.0,0.03225806451612903,0,0,-1.0265186621478888
microsoft-excel,2022-07,90,31,1,4.363446808842909,4.359129186677819,0.5055555555555555,0.17777777777777778,90.0,0.2111111111111111,90.0,-0.033333333333333326,0,0,-1.0265186621478888
microsoft-excel,2022-08,103,32,1,4.363446808842909,4.377401474535333,0.5048543689320387,0.21359223300970873,103.0,0.1650485436893204,103.0,0.04854368932038833,0,0,-1.0265186621478888
microsoft-excel,2022-09,96,33,1,4.363446808842909,4.368068583733037,0.5052083333333334,0.19791666666666666,96.0,0.16666666666666666,96.0,0.03125,0,0,-1.0265186621478888
microsoft-excel,2022-10,89,34,1,4.363446808842909,4.395332035301961,0.5056179775280899,0.23595505617977527,89.0,0.1348314606741573,89.0,0.10112359550561797,0,0,-1.0265186621478888
microsoft-excel,2022-11,69,35,1,4.363446808842909,4.38481819666878,0.5072463768115942,0.3333333333333333,69.0,0.17391304347826086,69.0,0.15942028985507245,0,0,-1.0265186621478888
microsoft-excel,2022-12,68,36,1,4.363446808842909,4.305614915412966,0.5073529411764706,0.10294117647058823,68.0,0.2647058823529412,68.0,-0.16176470588235295,1,1,0.9169805168197676
microsoft-excel,2023-01,92,37,1,4.363446808842909,4.384673419843646,0.5054347826086956,0.2608695652173913,92.0,0.21739130434782608,92.0,0.043478260869565216,1,1,1.0695356832578977
microsoft-excel,2023-02,72,38,1,4.363446808842909,4.294673651781249,0.5069444444444445,0.1527777777777778,72.0,0.09722222222222222,72.0,0.055555555555555566,1,1,1.0907751740780631
microsoft-excel,2023-03,66,39,1,4.363446808842909,4.367602955230742,0.5075757575757577,0.25757575757575757,66.0,0.15151515151515152,66.0,0.10606060606060605,1,1,1.1046366938343386
microsoft-excel,2023-04,60,40,1,4.363446808842909,4.386102624709411,0.5083333333333333,0.23333333333333334,60.0,0.21666666666666667,60.0,0.016666666666666663,1,1,1.1241669951686228
microsoft-excel,2023-05,61,41,1,4.363446808842909,4.3366724375670636,0.5081967213114754,0.14754098360655737,61.0,0.14754098360655737,61.0,0.0,1,1,1.1129732943112054
microsoft-excel,2023-06,52,42,1,4.363446808842909,4.312730811265342,0.5096153846153846,0.19230769230769232,52.0,0.1346153846153846,52.0,0.05769230769230771,1,1,1.0867814541979803
microsoft-excel,2023-07,66,43,1,4.363446808842909,4.340773196946692,0.5075757575757577,0.24242424242424243,66.0,0.09090909090909091,66.0,0.15151515151515152,1,1,0.9898725818734395
microsoft-excel,2023-08,67,44,1,4.363446808842909,4.374341980431931,0.5074626865671642,0.208955223880597,67.0,0.16417910447761194,67.0,0.044776119402985065,1,1,0.9253188388760717
microsoft-excel,2023-09,52,45,1,4.363446808842909,4.379716525333299,0.5096153846153846,0.2692307692307692,52.0,0.25,52.0,0.019230769230769218,1,1,0.9335644841020355
microsoft-excel,2023-10,60,46,1,4.363446808842909,4.400625843630928,0.5083333333333333,0.3,60.0,0.18333333333333332,60.0,0.11666666666666667,1,1,0.9365620085004364
microsoft-excel,2023-11,58,47,1,4.363446808842909,4.30382136927938,0.5086206896551724,0.1896551724137931,58.0,0.10344827586206896,58.0,0.08620689655172413,1,1,0.9443248097036234
microsoft-excel,2023-12,56,48,1,4.363446808842909,4.328784215307398,0.5089285714285713,0.26785714285714285,56.0,0.25,56.0,0.01785714285714285,1,1,0.931478609386297
microsoft-excel,2024-01,54,49,1,4.363446808842909,4.372327240367643,0.5092592592592594,0.16666666666666666,54.0,0.14814814814814814,54.0,0.018518518518518517,1,1,0.9552453601877259
microsoft-excel,2024-02,57,50,1,4.363446808842909,4.386430350655418,0.5087719298245613,0.17543859649122806,57.0,0.14035087719298245,57.0,0.03508771929824561,1,1,0.9512597482887946
microsoft-excel,2024-03,61,51,1,4.363446808842909,4.37141493276914,0.5081967213114754,0.21311475409836064,61.0,0.29508196721311475,61.0,-0.0819672131147541,1,1,0.9241037505892032
microsoft-excel,2024-04,55,52,1,4.363446808842909,4.349567956042919,0.5090909090909089,0.21818181818181817,55.0,0.23636363636363636,55.0,-0.018181818181818188,1,1,0.893771288491975
microsoft-excel,2024-05,49,53,1,4.363446808842909,4.309633127673249,0.510204081632653,0.1836734693877551,49.0,0.14285714285714285,49.0,0.04081632653061226,1,1,0.9001548162587621
microsoft-excel,2024-06,42,54,1,4.363446808842909,4.325524532041544,0.5119047619047619,0.09523809523809523,42.0,0.07142857142857142,42.0,0.023809523809523808,1,1,0.9105996096502342
microsoft-excel,2024-07,35,55,1,4.363446808842909,4.313004980122964,0.5142857142857142,0.17142857142857143,35.0,0.11428571428571428,35.0,0.05714285714285715,1,1,0.8185696544784788
microsoft-excel,2024-08,44,56,1,4.363446808842909,4.311176701853021,0.5113636363636364,0.3181818181818182,44.0,0.13636363636363635,44.0,0.18181818181818182,1,1,0.7943736899120964
microsoft-excel,2024-09,33,57,1,4.363446808842909,4.302448927644259,0.5151515151515151,0.18181818181818182,33.0,0.15151515151515152,33.0,0.030303030303030304,1,1,0.8537876941417065
microsoft-excel,2024-10,48,58,1,4.363446808842909,4.262525758356988,0.5104166666666666,0.10416666666666667,48.0,0.16666666666666666,48.0,-0.062499999999999986,1,1,0.9025263082320198
microsoft-excel,2024-11,39,59,1,4.363446808842909,4.355336091328535,0.5128205128205128,0.28205128205128205,39.0,0.23076923076923078,39.0,0.051282051282051266,1,1,0.9175319513804596
microsoft-excel,2024-12,27,60,1,4.363446808842909,4.307766073332628,0.5185185185185185,0.1111111111111111,27.0,0.18518518518518517,27.0,-0.07407407407407407,1,1,0.9087605063697853
microsoft-excel,2025-01,30,61,1,4.363446808842909,4.368723149418401,0.5166666666666667,0.23333333333333334,30.0,0.13333333333333333,30.0,0.1,1,1,0.9618948738827183
microsoft-excel,2025-02,29,62,1,4.363446808842909,4.340638725535254,0.5172413793103449,0.2413793103448276,29.0,0.13793103448275862,29.0,0.10344827586206898,1,1,0.9649936190048208
microsoft-excel,2025-03,22,63,1,4.363446808842909,4.216560522388121,0.5227272727272728,0.22727272727272727,22.0,0.22727272727272727,22.0,0.0,1,1,0.9784754355606526
microsoft-excel,2025-04,27,64,1,4.363446808842909,4.27888248860868,0.5185185185185186,0.25925925925925924,27.0,0.3333333333333333,27.0,-0.07407407407407407,1,1,1.0402353442258345
microsoft-excel,2025-05,12,65,1,4.363446808842909,4.355334775379917,0.5416666666666667,0.16666666666666666,12.0,0.0,12.0,0.16666666666666666,1,1,0.9513853406830685
microsoft-excel,2025-06,10,66,1,4.363446808842909,4.440736599512762,0.55,0.1,10.0,0.2,10.0,-0.1,1,1,1.058190044052818
microsoft-excel,2025-07,24,67,1,4.363446808842909,4.3164139441163565,0.5208333333333334,0.25,24.0,0.2916666666666667,24.0,-0.041666666666666685,1,1,0.9884341600286033
